Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Philippines,PHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.015552088,0.291429657,0.051138335,0.588125288,0.948687846,0.765410468,0.897788753,1.068805302,0.444813302,0.025452538,-0.32665094,0.482516939,0.043080047,0.316149069,0.02865467,0.03904428,0.425199405,0.924812073,2.470606095,1.322366572,1.196075237,1.197774571,0.430380768,2.277071234,2.482661158,1.994064024,1.83106101,1.484013569,3.167281844,1.502497488,1.835206658,0.996563534,2.17435118,0.586355043,0.647906279,1.614411957,2.215366224,1.954155332,0.769268076,1.226498108,0.536290787,0.89547743,1.285692446,1.374862063,2.01682578,1.926111627,2.617063165,
Palau,PLW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30059307,1.192534733,1.212841567,,,-0.220502536,-3.493433639,71.74087781,-1.304125469,5.419218399,2.149490189,-0.905325666,1.251439162,4.308135046,4.232634768,2.076029337,17.23753813,2.250502852,2.410462381,1.493314024,1.464664495,4.161671436,10.06026001,7.912344093,16.17461201,11.61891235,9.935912622,
Papua New Guinea,PNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,20.08405012,6.616822164,9.999976293,8.613620859,4.953841632,-0.164382611,1.377784928,1.20689219,1.997331199,1.927202913,2.966383926,3.449839272,3.626137293,5.419213218,4.532271704,3.439382187,3.429134306,2.963847453,4.198431034,5.735035057,4.826910353,3.081807001,2.382368198,1.245326545,1.034963394,9.804955423,2.158749445,0.578844486,2.892943602,8.527108322,2.740296559,2.050724509,0.609392981,3.095580459,0.760938568,0.653912795,0.141786492,0.990657384,-0.262123499,3.604416491,0.201538417,-1.722736529,-0.299506258,0.085706121,-0.132107267,0.966122333,-0.196751571,
Poland,POL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134893962,0.340347152,0.718699594,1.785609331,1.69218647,2.574271142,2.812253967,3.084507211,3.649901414,4.283584415,5.430937831,2.979719901,2.05908339,2.469213647,5.436251482,3.60658309,6.227190874,5.831338509,2.730155287,3.18499127,3.838225854,3.496145642,1.470764595,0.151659339,3.628118521,3.156430422,3.555211147,
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.99734291,1.011387873,1.077031505,1.20761101,0.653082409,0.869286489,0.891635777,0.75475417,0.678093584,0.595523043,-0.01933754,0.670235364,0.485450691,0.407794884,0.286362525,0.832243075,0.251468747,0.672766885,0.575249187,1.569413563,0.293474037,1.228141761,0.92340778,2.214142653,2.558236439,2.067342982,2.264950908,2.578154764,3.241408369,4.523735252,2.540849768,4.203050711,4.068406413,4.983709825,3.144834775,2.974818613,2.613975961,3.095300475,3.125281676,3.614190531,2.328653785,2.70077682,2.302589457,2.085748014,2.1743538,2.746115055,2.225034831,
Puerto Rico,PRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.356392689,0.608529473,0.6494533,0.629470386,0.605226229,0.596145706,0.309808757,0.270104201,0.280944184,0.294094868,0.477057406,0.545604365,0.471763738,0.539006343,0.785955347,1.010514394,0.614588292,0.966780202,1.635381874,2.86615474,3.315463827,2.743600125,1.741061093,1.614286488,1.273555341,0.579489676,1.098373889,2.013401143,2.423189015,0.915987565,6.162014712,5.033016442,0.443836368,6.26550497,1.319840386,2.244709965,6.328223238,2.509138013,2.985171797,2.288819188,3.54832691,4.00893304,10.15704951,4.779368877,5.710516805,1.207992699,4.498293203,
Paraguay,PRY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.86595533,1.165755135,0.499217166,1.034455161,1.971959463,1.804881371,1.427810938,1.13472754,1.046661908,1.601212645,0.774150601,0.611167684,0.722256756,0.093557291,0.127851382,0.023598947,0.017443298,0.140274119,0.205749929,0.278262647,1.350259497,1.232752955,1.641652073,1.034549309,1.741841069,1.138804951,1.526297722,2.366228442,3.788547214,1.125998694,1.315276831,1.294600576,1.42921472,-0.875821047,1.169783851,0.08357515,1.764016666,0.761150273,1.825840968,0.168946424,2.773486544,1.848605134,2.956432413,1.079085856,1.780016936,1.942114617,1.500382617,
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734616791,5.197090568,4.335336986,5.362926022,4.416365002,1.437441622,0.478966972,0.265481748,0.324395161,0.473990576,0.750072437,0.378565813,0.35591558,0.771828875,4.13400842,2.018837978,2.282193615,0.558410608,1.519398662,1.256029329,0.828041716,2.007624743,
Pacific island small states,PSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,1.435737559,2.921772469,2.864766842,2.806220554,2.382866451,1.882158521,1.647050306,0.726844507,2.274289205,2.403137551,1.556756553,5.534376494,2.119258452,5.846364656,5.539864191,3.422112688,3.133675658,-0.80457394,4.640180373,4.10571502,-0.033632793,5.034750433,9.18152029,-0.478136335,5.01564589,6.008930645,4.179520353,11.18959612,9.310170117,7.785334873,4.807854907,9.068878034,7.912798386,6.397754623,5.36738473,6.064298998,5.612625342,4.699473996,
Post-demographic dividend,PST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.454443266,0.448600827,0.42942296,0.496274843,0.608880113,0.418402666,0.353510533,0.360720727,0.374983625,0.450142034,0.567187622,0.557117776,0.37208937,0.372953309,0.462445723,0.445038892,0.630483495,0.875057073,0.879936768,1.038819281,0.951469102,0.591517447,0.515797857,0.690152168,0.685627432,0.889885594,0.941777182,1.183725605,2.040791811,2.975043203,4.774882419,2.32656309,1.986552319,1.639000934,2.134637996,3.186698739,4.288606621,5.699580366,3.761973083,1.80311442,2.435132114,3.018901752,2.627354854,2.436486992,1.911328904,3.018607092,3.275765265,
French Polynesia,PYF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058012327,,,,,,,,,,,,,,,,,
Qatar,QAT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.885408879,7.051842677,0.001959785,0.166271066,0.540100882,0.362944044,0.006089575,0.055838431,0.219891389,0.081129056,0.1384579,0.043642592,0.048836974,0.014688642,-0.222838872,0.12952407,-0.029091502,-0.054531146,-0.341658844,-0.023119919,0.066300389,0.617998084,0.517645866,1.006763881,1.787929761,1.149680658,3.740559308,3.702755596,3.386477192,0.913812596,1.416675432,1.684982456,3.222105442,2.655415757,3.778179583,5.614130334,5.748812108,5.896219912,3.278064173,8.307641312,3.73261156,0.559389031,0.211888706,-0.422882374,0.504490727,0.650430923,0.507636167,
Romania,ROU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56E-05,0.137937293,0.306508326,0.356561754,1.133853181,1.112524978,0.707313648,3.390200513,4.838478819,2.877041388,2.769873873,2.841576324,2.477554871,3.080119802,8.453556577,6.518364169,8.909855322,5.889752674,6.565336456,2.770041319,1.912960935,1.278625764,1.775304301,2.012445325,1.939510435,2.426903904,2.86417343,
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252231983,0.27833724,0.174649366,0.522082884,0.658378444,1.201364411,1.019091432,1.689296869,1.031167651,0.928661177,1.006585026,1.842377384,2.606185281,2.029804024,3.79771796,4.298950097,4.502704144,2.992130912,2.830829818,2.684830016,2.288763729,3.013279574,1.067583398,0.501731458,2.535835303,
Rwanda,RWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.027285129,0.762493986,0.202874456,0.687885274,0.713224161,0.524600901,0.879262576,0.642189108,0.536705634,1.213476039,1.411242117,1.364970578,1.467646628,0.737750174,0.949023064,0.852053696,0.904666445,0.815487924,0.878610402,0.64484316,0.296541308,0.23948432,0.107813751,0.296799521,0.00013269,0.171019841,0.160470604,0.140344496,0.356358452,0.094941906,0.479500662,0.27671696,0.155593576,0.254607406,0.3685641,0.406745646,0.972201952,2.151299665,2.126209711,2.206017071,4.338493947,1.834737934,3.485150683,3.380013471,3.926286149,2.703470847,3.037848386,
South Asia,SAS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.012418353,0.004482628,-0.010095703,0.035075939,0.075447018,0.086470117,0.102034056,0.079972388,0.027075096,0.040136233,0.088778321,0.084923768,0.119885313,0.088831384,0.131139654,0.135259035,0.109733632,0.198945667,0.300275294,0.375512826,0.626664338,0.679695653,0.903660663,0.646091056,0.522284041,0.71371791,0.91988045,0.958154829,0.622455809,0.83272203,1.053426459,2.171269957,2.181274314,3.375225914,2.37974106,1.545553136,1.789238584,1.208567414,1.421994787,1.563602723,1.851600393,1.737262972,
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.136870816,-1.551002644,0.349514631,-4.187435672,-8.218787219,3.987100645,-0.619633531,1.055375058,0.692642792,-1.135813197,-1.940123422,3.52600408,7.262108409,3.827391877,4.054226805,0.472986476,1.110757316,-1.369183199,-0.371645806,-0.685234715,1.58235912,0.121007446,-0.057578639,1.028218078,0.258430647,-1.307818443,-0.71060735,1.831406071,2.918379922,-0.481664591,-0.992569137,0.010665944,-0.323899872,-0.271772874,-0.129209725,3.685917346,4.860066412,5.849973002,7.590632326,8.496352347,5.534325671,2.429579313,1.655270346,1.187266783,1.059269252,1.249088618,1.152860591,
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.068097908,,0.021165857,0.007279515,-0.025244831,0.023222579,0.083675614,0.095013787,0.078091389,-0.029450026,0.118635358,0.19298158,0.181709957,0.076790788,0.093563436,-0.02450875,-0.051810309,0.057800441,0.013117593,0.022815859,-0.250873432,-0.005448527,0.00127946,-0.001801439,0.775195475,0.086769497,0.004435454,0.838077686,3.295015047,3.471245356,3.199694989,4.354099069,4.81774566,7.645650585,7.042162873,5.887717869,5.141568882,3.277591068,3.031769659,3.247961635,3.144296497,2.576038649,3.392938459,2.34213857,1.523136574,1.77896505,1.112909384,
Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.487884408,0.926170571,1.187195554,0.332900003,0.618808432,1.008036434,1.582151488,1.204903594,-0.193256681,0.276812825,0.413417486,1.081984507,0.902276722,-1.250528436,1.075112481,-0.533511,-0.201244213,-0.078552154,0.299699828,0.545521175,0.995219259,-0.134413599,0.356099386,-0.014303202,1.724860434,0.649226663,0.172182404,3.767090672,1.403866824,2.97911306,1.740337493,0.923486948,1.543049168,1.258295161,1.710011391,1.928070898,3.094259844,3.110384016,3.377497441,2.576247468,2.09923268,2.35024716,1.941436211,2.096000789,2.630373382,2.998396097,2.675181516,
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.844989789,5.126971889,5.921785579,9.551695317,6.521098423,5.180241786,3.646449258,4.404437787,3.990364458,8.994778577,10.39021854,11.71315885,9.962465007,6.37911719,6.596456009,5.469383441,9.210278803,13.57189669,14.42460374,9.488010719,15.42026597,10.74690339,4.226406707,7.727504435,11.58907709,13.12466306,10.0433127,13.73019044,8.533506839,19.21342741,16.18977198,19.04759417,6.696943772,17.57853402,21.35968318,14.19765989,24.98280461,26.52120682,6.34706687,12.38054639,23.29559647,17.83602023,19.44813781,21.38257414,24.01051391,23.77697719,20.74137764,
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.339613636,-0.024626471,1.266461538,-0.059144068,10.52677513,5.882472752,4.761816756,4.123908009,2.290170688,1.428524539,0.12270414,0.546445622,0.241554661,0.776388288,0.290704218,1.471389646,4.393323715,0.54095394,3.490750223,3.451003137,4.530381242,3.741772608,5.687397585,0.451074547,0.39009498,1.05180828,5.964213779,1.868645531,2.053132768,0.460660202,-2.151800136,0.042674016,-0.303350064,-0.711833835,0.132432053,9.701558436,16.66107338,12.35867897,8.127455911,24.70585458,13.54235907,2.329618085,5.042426689,1.817629281,2.853678301,3.106467528,
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.887616064,1.23942489,0.816535111,1.084783036,1.61889477,1.486746098,1.428821959,0.731288262,2.525041147,1.449796173,-1.696239194,0.67327128,0.361483204,0.170566586,0.538560176,-3.612713912,-28.62425573,5.619436109,-2.188305172,2.396253743,4.992681776,0.962133785,-0.82339219,-0.970708087,-0.31518119,0.836862793,0.070499967,0.211714175,0.015599153,0.079655501,6.133420204,0.911156919,0.840465975,0.628174295,4.272844007,5.573696545,3.122845624,4.422993265,2.119175784,4.434972893,9.111181063,32.30119212,19.00245529,8.732409568,7.479085446,5.937054453,13.8093877,
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.556634058,0.633660114,0.746812619,-0.287558762,0.16452339,-0.166414514,-0.029418781,0.800833277,0.337549664,0.32628414,0.639867088,0.462854674,0.404784863,0.328437623,0.039539921,0.474119732,0.257099077,0.236841223,0.026961512,0.400370703,-0.046505344,0.530266108,9.191167553,1.731289161,1.320227499,2.019156284,3.285174079,0.938411745,2.299424622,2.990206976,1.299843133,7.712100035,4.213765605,1.784664172,-0.5283357,0.529408326,1.880058304,0.995222759,2.032597045,1.907670536,1.815389022,
San Marino,SMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.820627803,5.011510537,5.164556962,5.452790735,
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268569275,4.77E-06,3.064436416,0.61802011,0.608386032,0.791727113,1.446469222,3.044242165,6.923437076,3.855239655,6.007295808,13.90389692,10.98033326,8.233222395,6.87261172,4.29122045,10.60952358,3.132125983,4.524863898,4.522696071,6.310903749,6.005597953,
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.400345861,1.246282346,0.966956377,0.863151776,1.221094532,0.89110061,0.751534432,0.553531249,0.541367634,0.37107217,0.06213566,0.599236092,0.578483419,0.378765195,0.462717103,0.488428223,0.280104056,0.500478155,0.557651652,1.050096714,0.399989848,0.725978945,0.511807956,0.869470935,1.225878413,1.358229219,1.302761329,2.395730976,2.133864036,2.700008452,1.894275847,4.569626957,3.007001691,2.99750051,2.138122671,2.891852108,2.052061945,3.093584553,3.657387301,3.63483006,2.245122305,2.694686132,2.36649407,2.35363048,2.37364397,2.686883397,2.554111905,
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552733098,-5.981458672,0.007798669,0.001663853,,
Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.404286645,1.249531845,0.968808131,0.870732229,1.22233865,0.89479821,0.756421237,0.558319857,0.545069988,0.374758276,0.066011444,0.602973678,0.582485813,0.382866399,0.467295622,0.494011879,0.286435169,0.507653373,0.565424969,1.05670152,0.406447597,0.731623211,0.514020719,0.874473732,1.234529016,1.370018227,1.309262223,2.40698741,2.145932838,2.711445369,1.897786192,4.580428329,3.014443179,3.005618529,2.141624485,2.899895456,2.067244502,3.109276746,3.671161521,3.648732313,2.255398274,2.702262233,2.403119889,2.355053714,2.377848155,2.691088613,2.557448441,
Small states,SST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,1.633267038,1.175561554,1.538633488,1.621058853,0.619485333,1.980957151,1.427220153,1.317891838,1.050353731,0.968716611,0.674708296,1.014981915,1.266330066,1.060237815,1.314888608,2.485047042,3.022779585,0.80911724,2.402171711,2.859704468,4.850388963,4.085554234,4.802567154,4.46406582,4.870328278,5.023503494,3.88633443,5.204527038,8.686275291,16.75723903,17.40993794,19.80610789,9.372411872,7.217123187,10.42726681,2.19179433,13.25224785,0.516676725,2.282703782,4.298338721,2.35572509,
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.153382509,4.470273124,3.529024435,3.322867647,12.41261816,28.27694408,24.7062764,42.09280755,8.252537046,25.62621491,13.78665704,8.897480781,4.014962503,7.766786801,9.048408822,6.462448724,
Suriname,SUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-2.023062917,-2.51246998,1.04659249,4.651162791,2.02116115,0.249462366,0.209693373,-3.52574103,-1.835486064,-3.49936143,2.277015977,6.939992126,-1.212915915,9.223630602,-8.20459411,2.439164042,-6.778900112,-13.22651426,-14.7299509,-55.24220305,-19.77852176,4.12670087,-13.42066238,-10.8676864,-4.987675015,-2.968425514,2.219302084,-0.989664993,0.962962963,-6.945666477,-16.58887095,-3.510309009,-6.824912351,-5.986487946,-2.513320365,1.555396531,-6.221490147,-8.400837365,-6.549731903,-2.410067682,-5.670270825,3.285383833,3.402453516,3.629495323,-1.138668646,4.048467572,5.315753852,
Slovak Republic,SVK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.208557206,1.344055375,0.917625552,1.260970911,0.628143689,1.884520051,1.164904095,7.498294564,4.991639843,12.00685359,2.073965037,7.094384561,6.259706525,8.068986332,5.862432149,4.62687859,1.707853803,2.365847361,5.527148518,1.90202119,1.019320811,-0.359042208,1.736896452,3.952910865,
Slovenia,SVN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706997642,0.806796156,1.612114961,0.97489607,0.469810593,0.6675777,2.400913566,7.850251339,1.803521966,2.213794501,2.670923857,1.746976636,3.917583057,1.944743913,-0.68916437,0.664509447,1.707021412,0.072375532,0.216095859,2.042466544,4.015186157,3.269248556,
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.288241108,0.20522098,0.135310469,0.143362375,0.117675872,0.098162437,0.005521208,0.087456009,0.067701464,0.092455934,0.179109113,0.141654652,0.31481883,0.217994885,0.269376597,0.349247513,0.729670168,0.354273413,0.820032074,0.843281751,0.76792246,2.349024907,-0.00193309,1.764661764,2.77281581,5.657740374,1.906216142,3.883527878,7.502706886,22.38404319,8.782779083,7.593370088,6.964690884,1.814413079,4.415617064,5.34201209,5.250230933,9.459197008,8.062125152,2.085587092,0.127995639,1.239430649,0.785748042,0.266743652,-1.503424384,1.693287235,2.98014001,
Swaziland,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.456585993,0.027038961,1.336348122,5.018709094,2.700529955,6.581201205,6.381078995,13.46212367,4.88030715,6.488000226,-2.535512111,-1.018264102,1.014408891,3.227391343,6.927702882,9.635762533,7.309581387,9.640086551,2.701021044,7.104212121,6.79553345,5.299163651,4.457296076,3.04630355,1.354903018,-0.892056285,9.684826306,6.348696768,5.215923232,1.901492111,6.489560673,-2.738912114,2.511910909,-1.442684701,3.677244647,1.080712381,3.209665273,1.835145411,3.056255589,2.047678109,0.548941261,1.793363386,0.589008558,0.783481031,0.72702227,
Sint Maarten (Dutch part),SXM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.93574358,8.240025395,4.405268948,15.82815471,4.010710806,9.580959388,12.85575569,10.94890511,7.397444519,5.898488893,6.460196939,6.500748855,6.770702226,6.218245525,6.458859025,6.896085098,6.830563902,7.784610967,8.174760987,7.357840889,5.491246912,5.231046901,2.07855958,3.974563126,6.318541393,9.028410342,5.727445761,9.485361007,8.746294394,8.863245459,3.956382733,10.40401801,6.841075225,8.279033868,4.529244554,8.783533155,13.82852938,17.02149367,18.5923821,19.85509663,16.47482808,13.43939584,54.06210158,4.059998472,7.613684476,7.365372583,6.054455499,
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.00467206,,0.000326831,-0.001389108,0.000193815,0.002050687,0.00131001,0.001169437,,0.000402833,-0.000306222,0.000257762,0.000582861,-0.000113706,0.000285664,0.091443651,0.150452758,0.193726507,0.255269849,0.304463551,0.324975392,0.415965901,0.430072936,0.795855011,2.479742186,0.877446473,0.645415766,0.551525058,0.539443655,1.656810224,1.397089248,0.521331121,0.532845306,0.732998623,1.096188304,1.732563836,1.977028989,3.073775351,,,,,,,,,,
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,2.261540957,3.064497221,-0.128445565,-0.041626234,-0.012543652,-0.014382111,-0.010811904,0.999480828,5.193269445,2.640921059,0.701554074,0.086958695,1.30707284,0.540663174,0.225850599,0.104193926,1.036110757,2.294781148,2.255420134,2.455363502,2.867497998,1.243509246,1.598057794,8.315349111,26.90303247,46.49370355,26.04129699,10.57306853,-1.494622354,-3.751147254,-3.723414101,4.502840366,4.051446953,2.936842259,2.318946842,4.687821048,4.017039751,-4.852284264,5.512268595,5.831386827,
East Asia & Pacific (IDA & IBRD countries),TEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.589243359,0.663801549,0.614190631,0.565132874,0.598821017,0.76754502,1.185378178,1.354425211,1.567528312,1.801844683,2.629564642,4.365918003,4.254237065,3.834858293,3.849863374,3.953758944,4.024987064,3.186955501,2.767696215,2.837187769,3.084801552,2.948724785,3.090674707,4.146319986,4.06102181,4.073309738,3.514260218,2.390349502,3.796429079,3.503447202,2.835151452,3.051352221,2.587957203,2.314637668,1.591372532,
Europe & Central Asia (IDA & IBRD countries),TEC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0.179775716,0.255412349,0.019500729,0.046014769,0.052189645,0.083898168,0.026166864,0.13372744,0.085210108,0.074580549,0.188365012,0.147244852,0.165064419,,,,,,0.357276968,0.615120767,0.602316926,1.019604763,1.220607348,1.830853987,1.905584272,2.283472118,2.187941549,2.309784631,1.871204626,2.553989971,3.67065044,3.394377113,5.272473219,5.526548023,4.774207702,3.509675548,2.970920254,3.192358759,2.518317114,2.464442647,1.974945836,2.06998494,3.126468618,
Togo,TGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,-7.909563779,0.844293289,0.908108142,1.448167599,11.26989452,5.896677811,3.76051725,1.059273631,1.963333638,0.188485252,-1.383683986,2.134890588,0.576211219,0.57245611,0.940374903,0.677707434,1.120074231,0.404407009,-0.774358715,-0.962551124,1.569220076,1.998542156,1.18107878,1.400973352,1.900139499,2.700020453,4.070862618,5.445664654,3.901635094,2.728760349,4.120872124,4.537041018,4.145413584,2.469795687,1.602293479,1.458073544,3.937735235,19.37573997,3.142760237,4.497678304,1.20343361,6.305768013,5.794060304,
Thailand,THA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.575338838,0.465800791,0.536307224,0.231824908,0.201963584,0.586829184,0.833824534,0.52164432,0.873082558,0.959431442,0.419531496,0.609104346,0.696407326,1.792476572,2.457339494,2.863208361,2.050177848,1.895888261,1.399676725,0.931557288,1.221617502,1.27616877,2.593386672,6.434800522,4.817817256,2.663126912,4.212225638,2.488154004,3.435938984,3.38947905,4.339584984,4.021253246,3.28356903,2.938248058,2.275906559,4.3232062,0.667087631,3.244550837,3.789505741,1.223909415,2.23617401,0.752589359,
Tajikistan,TJK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471390118,0.546549751,0.891481044,0.812002676,1.724314553,1.952609846,2.267994418,0.616887654,2.735842384,0.878574053,2.953565882,2.036495725,13.10239005,2.35604544,11.96463452,9.677850636,7.280816199,0.317691681,1.407467149,2.470134677,3.135673899,1.475110231,3.348815586,5.426250498,4.950578001,
Turkmenistan,TKM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.484881581,4.021680201,9.386726712,4.541706722,4.4022963,2.390923182,5.100611272,4.509990241,4.80936257,6.185526824,3.780882417,5.172299512,5.160188109,7.111583749,6.75922963,6.626357388,22.52356321,16.08411019,11.60000114,8.900017811,9.521504749,9.58107212,11.89612063,12.49999013,
